"Island","Site","Genus_Code","Site_Genet","Year_STA","Date_STA","Surface_Area_STA","Shape_Area_STA","Shape_Leng_STA","nPatches_STA","Year_END","Date_END","Surface_Area_END","Shape_Area_END","Shape_Leng_END","nPatches_END","TransitionTypeSimple","Interval","Interval_Years","Mortality","Survival"
"FFS","OCC-FFS-014","POSP","FFS_OCC_014_00634",2016,2016-09-02,NA,186.794649532,82.6706970939,1,2019,2019-08-27,NA,0,0,1,"MORT","16_19",2.98151950718686,1,0
"FFS","OCC-FFS-014","POSP","FFS_OCC_014_00635",2016,2016-09-02,NA,24.7054001017,22.7772361637,1,2019,2019-08-27,NA,0,0,1,"MORT","16_19",2.98151950718686,1,0
"FFS","OCC-FFS-014","POSP","FFS_OCC_014_00636",2016,2016-09-02,NA,0.53474993875,3.03377435741,1,2019,2019-08-27,NA,0,0,1,"MORT","16_19",2.98151950718686,1,0
"FFS","OCC-FFS-014","POSP","FFS_OCC_014_00637",2016,2016-09-02,NA,3.74554994108,8.14499073217,1,2019,2019-08-27,NA,0,0,1,"MORT","16_19",2.98151950718686,1,0
"FFS","OCC-FFS-014","POSP","FFS_OCC_014_00638",2016,2016-09-02,NA,85.0574002688,37.3964914414,1,2019,2019-08-27,NA,74.1955499363,37.1426595701,1,"SHRINK","16_19",2.98151950718686,0,1
"FFS","OCC-FFS-014","POSP","FFS_OCC_014_00640",2016,2016-09-02,NA,0,0,1,2019,2019-08-27,NA,23.3928996752,21.4503574583,1,"RECR","16_19",2.98151950718686,0,1
"FFS","OCC-FFS-014","POSP","FFS_OCC_014_00641",2016,2016-09-02,NA,0,0,1,2019,2019-08-27,NA,6.21690000023,9.6857629822,1,"RECR","16_19",2.98151950718686,0,1
"FFS","OCC-FFS-014","POSP","FFS_OCC_014_00642",2016,2016-09-02,NA,0,0,1,2019,2019-08-27,NA,0.51969997591,2.96479209571,1,"RECR","16_19",2.98151950718686,0,1
"FFS","OCC-FFS-014","POSP","FFS_OCC_014_00643",2016,2016-09-02,NA,0,0,1,2019,2019-08-27,NA,0.88094998537,3.6218292565,1,"RECR","16_19",2.98151950718686,0,1
"FFS","OCC-FFS-014","POSP","FFS_OCC_014_00644",2016,2016-09-02,NA,0,0,1,2019,2019-08-27,NA,0.92830000751,3.85202694984,1,"RECR","16_19",2.98151950718686,0,1
"FFS","OCC-FFS-014","MOSP","FFS_OCC_014_00645",2016,2016-09-02,NA,0,0,1,2019,2019-08-27,NA,1.20319992012,4.5971299839,1,"RECR","16_19",2.98151950718686,0,1
"FFS","OCC-FFS-014","MOSP","FFS_OCC_014_00646",2016,2016-09-02,NA,0,0,1,2019,2019-08-27,NA,3.68205000874,9.33663641022,1,"RECR","16_19",2.98151950718686,0,1
"FFS","OCC-FFS-014","POSP","FFS_OCC_014_00647",2016,2016-09-02,NA,0,0,1,2019,2019-08-27,NA,4.67659998581,8.7197020134,1,"RECR","16_19",2.98151950718686,0,1
"FFS","OCC-FFS-014","POSP","FFS_OCC_014_00648",2016,2016-09-02,NA,0,0,1,2019,2019-08-27,NA,2.08460006974,5.75052447474,1,"RECR","16_19",2.98151950718686,0,1
"FFS","OCC-FFS-014","POSP","FFS_OCC_014_00649",2016,2016-09-02,NA,0,0,1,2019,2019-08-27,NA,2.63445014578,6.88921316419,1,"RECR","16_19",2.98151950718686,0,1
"FFS","OCC-FFS-014","MOSP","FFS_OCC_014_00650",2016,2016-09-02,NA,0,0,1,2019,2019-08-27,NA,1.19915002794,4.36614663254,1,"RECR","16_19",2.98151950718686,0,1
"FFS","OCC-FFS-014","MOSP","FFS_OCC_014_00651",2016,2016-09-02,NA,0,0,1,2019,2019-08-27,NA,0.90344997645,3.67551115523,1,"RECR","16_19",2.98151950718686,0,1
"FFS","OCC-FFS-014","MOSP","FFS_OCC_014_00652",2016,2016-09-02,NA,0,0,1,2019,2019-08-27,NA,0.83764997742,3.74532581857,1,"RECR","16_19",2.98151950718686,0,1
"FFS","OCC-FFS-014","MOSP","FFS_OCC_014_00653",2016,2016-09-02,NA,0,0,1,2019,2019-08-27,NA,3.24604998921,7.75974796331,1,"RECR","16_19",2.98151950718686,0,1
"FFS","OCC-FFS-014","POSP","FFS_OCC_014_00654",2016,2016-09-02,NA,0,0,1,2019,2019-08-27,NA,1.65635002387,4.78218967033,1,"RECR","16_19",2.98151950718686,0,1
"FFS","OCC-FFS-014","POSP","FFS_OCC_014_00655",2016,2016-09-02,NA,0,0,1,2019,2019-08-27,NA,0.93590003803,3.92731943828,1,"RECR","16_19",2.98151950718686,0,1
"FFS","OCC-FFS-014","POSP","FFS_OCC_014_00656",2016,2016-09-02,NA,0,0,1,2019,2019-08-27,NA,2.11699992613,5.66868210714,1,"RECR","16_19",2.98151950718686,0,1
"FFS","OCC-FFS-014","POSP","FFS_OCC_014_00657",2016,2016-09-02,NA,0,0,1,2019,2019-08-27,NA,0.71899989112,3.35235143983,1,"RECR","16_19",2.98151950718686,0,1
"FFS","OCC-FFS-014","POSP","FFS_OCC_014_00658",2016,2016-09-02,NA,0,0,1,2019,2019-08-27,NA,0.90519990345,3.91747952433,1,"RECR","16_19",2.98151950718686,0,1
"FFS","OCC-FFS-014","MOSP","FFS_OCC_014_00659",2016,2016-09-02,NA,0,0,1,2019,2019-08-27,NA,5.95390018736,9.95857882418,1,"RECR","16_19",2.98151950718686,0,1
"FFS","OCC-FFS-014","POSP","FFS_OCC_014_00660",2016,2016-09-02,NA,0,0,1,2019,2019-08-27,NA,0.54464996472,3.13445816927,1,"RECR","16_19",2.98151950718686,0,1
"FFS","OCC-FFS-014","POSP","FFS_OCC_014_00661",2016,2016-09-02,NA,0,0,1,2019,2019-08-27,NA,7.06564996229,11.1197479426,1,"RECR","16_19",2.98151950718686,0,1
"FFS","OCC-FFS-014","POSP","FFS_OCC_014_00662",2016,2016-09-02,NA,0,0,1,2019,2019-08-27,NA,8.20335030331,10.7966621532,1,"RECR","16_19",2.98151950718686,0,1
"FFS","OCC-FFS-014","POSP","FFS_OCC_014_00663",2016,2016-09-02,NA,0,0,1,2019,2019-08-27,NA,4.12910004428,8.96403105768,1,"RECR","16_19",2.98151950718686,0,1
"FFS","OCC-FFS-014","POSP","FFS_OCC_014_00664",2016,2016-09-02,NA,0,0,1,2019,2019-08-27,NA,3.66925019984,7.36395313312,1,"RECR","16_19",2.98151950718686,0,1
"FFS","OCC-FFS-014","MOSP","FFS_OCC_014_00665",2016,2016-09-02,NA,0,0,1,2019,2019-08-27,NA,7.86315000766,14.0632178761,1,"RECR","16_19",2.98151950718686,0,1
"FFS","OCC-FFS-014","MOSP","FFS_OCC_014_00666",2016,2016-09-02,NA,0,0,1,2019,2019-08-27,NA,1.7079001761,6.65851412637,1,"RECR","16_19",2.98151950718686,0,1
"FFS","OCC-FFS-014","MOSP","FFS_OCC_014_00667",2016,2016-09-02,NA,0,0,1,2019,2019-08-27,NA,3.25680000391,7.29431425381,1,"RECR","16_19",2.98151950718686,0,1
"FFS","OCC-FFS-014","POSP","FFS_OCC_014_00668",2016,2016-09-02,NA,0,0,1,2019,2019-08-27,NA,8.70270018165,14.2231715188,1,"RECR","16_19",2.98151950718686,0,1
"FFS","OCC-FFS-014","POSP","FFS_OCC_014_00669",2016,2016-09-02,NA,0,0,1,2019,2019-08-27,NA,1.64465003475,4.91431852532,1,"RECR","16_19",2.98151950718686,0,1
"FFS","OCC-FFS-014","POSP","FFS_OCC_014_00670",2016,2016-09-02,NA,0,0,1,2019,2019-08-27,NA,0.25705003286,2.17195815506,1,"RECR","16_19",2.98151950718686,0,1
"FFS","OCC-FFS-014","POSP","FFS_OCC_014_00639",2016,2016-09-02,NA,3491.96230027,715.914674665,1,2019,2019-08-27,NA,5.61085008719,9.60914933898,1,"SHRINK","16_19",2.98151950718686,0,1
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01655",2015,2015-04-13,NA,5.991522225,9.09346941006,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01656",2015,2015-04-13,NA,8.19974069071,11.7432383088,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01657",2015,2015-04-13,NA,13.2936026403,14.7803861438,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01658",2015,2015-04-13,NA,3814.16785508901,1891.97037364088,22,2017,2017-04-08,NA,2324.76424904991,1764.93211035342,70,"SHRINK","15_17",1.98767967145791,0,1
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01659",2015,2015-04-13,NA,4969.3806469239,1611.80085651285,7,2017,2017-04-08,NA,3734.84065335623,2167.45901606601,40,"SHRINK","15_17",1.98767967145791,0,1
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01660",2015,2015-04-13,NA,66.025681053,42.2787872757,1,2017,2017-04-08,NA,64.6531003651,59.9435318294,3,"SHRINK","15_17",1.98767967145791,0,1
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01661",2015,2015-04-13,NA,59.9967382728,42.4572508999,1,2017,2017-04-08,NA,4.94284993013,11.67872793874,2,"SHRINK","15_17",1.98767967145791,0,1
"HAW","SIO-HAW-K08","MOSP","HAW_SIO_K08_01662",2015,2015-04-13,NA,6.97284611082,15.6164405193,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01663",2015,2015-04-13,NA,15.0628546631,14.8717249656,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01664",2015,2015-04-13,NA,181.2257154813,100.8948046866,2,2017,2017-04-08,NA,173.80934978731,124.51190219078,5,"SHRINK","15_17",1.98767967145791,0,1
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01665",2015,2015-04-13,NA,15.2017010793,16.0153865644,1,2017,2017-04-08,NA,20.0874001925,18.2344209071,1,"GROWTH","15_17",1.98767967145791,0,1
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01666",2015,2015-04-13,NA,248.50723335165,166.26679898059,3,2017,2017-04-08,NA,130.35780058426,107.78788058152,7,"SHRINK","15_17",1.98767967145791,0,1
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01667",2015,2015-04-13,NA,23.1281745162,22.7313101891,1,2017,2017-04-08,NA,14.43080016665,20.9764963526,2,"SHRINK","15_17",1.98767967145791,0,1
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01668",2015,2015-04-13,NA,16.0273345787,15.4926282693,1,2017,2017-04-08,NA,18.4185499559,17.0729582478,1,"GROWTH","15_17",1.98767967145791,0,1
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01669",2015,2015-04-13,NA,8.23036386968,12.3038284474,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01670",2015,2015-04-13,NA,18.6974273224,19.0328703187,1,2017,2017-04-08,NA,15.6472499835,14.8888512203,1,"SHRINK","15_17",1.98767967145791,0,1
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01671",2015,2015-04-13,NA,15.8284355003,17.6590584653,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01672",2015,2015-04-13,NA,9.90701366082,12.7366201455,1,2017,2017-04-08,NA,2.77879993941,6.79954122975,1,"SHRINK","15_17",1.98767967145791,0,1
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01673",2015,2015-04-13,NA,5.93387366129,9.04199775387,1,2017,2017-04-08,NA,5.87919990843,9.06027578554,1,"SHRINK","15_17",1.98767967145791,0,1
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01674",2015,2015-04-13,NA,20.543132297,30.42824877874,2,2017,2017-04-08,NA,27.99505022593,28.11961343944,2,"GROWTH","15_17",1.98767967145791,0,1
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01675",2015,2015-04-13,NA,34.16605590148,32.599974098,2,2017,2017-04-08,NA,46.637350108,39.2656348425,2,"GROWTH","15_17",1.98767967145791,0,1
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01676",2015,2015-04-13,NA,5.59262627907,9.84107717546,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01677",2015,2015-04-13,NA,93.0843499178,50.1147359753,1,2017,2017-04-08,NA,18.04854995426,21.9478166427,2,"SHRINK","15_17",1.98767967145791,0,1
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01678",2015,2015-04-13,NA,11.4953999523,12.5368649012,1,2017,2017-04-08,NA,2.87050012193,6.7283276288,1,"SHRINK","15_17",1.98767967145791,0,1
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01679",2015,2015-04-13,NA,46.9497498252,31.6107535785,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01680",2015,2015-04-13,NA,19.8076498991,26.409564411,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01681",2015,2015-04-13,NA,58.7875996599,30.7646814457,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01682",2015,2015-04-13,NA,110.46700028,42.5091893937,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01683",2015,2015-04-13,NA,884.870750286,450.719094794,1,2017,2017-04-08,NA,43.81114982017,48.06971876593,2,"SHRINK","15_17",1.98767967145791,0,1
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01684",2015,2015-04-13,NA,30.2311000689,23.2439485483,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01685",2015,2015-04-13,NA,63.5043504839,34.5740850638,1,2017,2017-04-08,NA,37.3875503401,23.5607805806,1,"SHRINK","15_17",1.98767967145791,0,1
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01686",2015,2015-04-13,NA,6.28905001681,10.3376330207,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01687",2015,2015-04-13,NA,66.7109497317,36.2042837564,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01688",2015,2015-04-13,NA,6.67155001275,10.2320573731,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01689",2015,2015-04-13,NA,103.127250099,52.0322757984,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01690",2015,2015-04-13,NA,20.2274001904,16.5864016915,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01691",2015,2015-04-13,NA,185.069249699,84.8490647363,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01692",2015,2015-04-13,NA,19.6107500899,17.020790739,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01693",2015,2015-04-13,NA,64.0850500542,29.6661731766,1,2017,2017-04-08,NA,6.80965006323,10.7171653353,1,"SHRINK","15_17",1.98767967145791,0,1
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01694",2015,2015-04-13,NA,95.6533000128,37.7392030129,1,2017,2017-04-08,NA,81.4492000548,37.7251998357,1,"SHRINK","15_17",1.98767967145791,0,1
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01695",2015,2015-04-13,NA,150.917349902,62.2222581984,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01696",2015,2015-04-13,NA,34.806850123,23.7838071433,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01697",2015,2015-04-13,NA,18.4158996394,24.752653181,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01698",2015,2015-04-13,NA,2729.01619887635,981.47577194459,6,2017,2017-04-08,NA,166.50925038114,192.99970087414,14,"SHRINK","15_17",1.98767967145791,0,1
"HAW","SIO-HAW-K08","POCS","HAW_SIO_K08_01699",2015,2015-04-13,NA,21.1653999889,24.0219916968,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01700",2015,2015-04-13,NA,26.0416499307,18.6750961126,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01701",2015,2015-04-13,NA,31.7114004655,22.490151328,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01702",2015,2015-04-13,NA,43.3942000922,25.4739354863,1,2017,2017-04-08,NA,9.65710011399,12.6824026186,1,"SHRINK","15_17",1.98767967145791,0,1
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01703",2015,2015-04-13,NA,33.8755000584,21.6279630566,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01704",2015,2015-04-13,NA,138.150949998,70.4494730684,1,2017,2017-04-08,NA,39.00865029139,53.11888774891,5,"SHRINK","15_17",1.98767967145791,0,1
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01705",2015,2015-04-13,NA,13.8165500091,13.6067035703,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01706",2015,2015-04-13,NA,37.8897496817,25.2541430561,1,2017,2017-04-08,NA,16.5520495838,31.1279770422,1,"SHRINK","15_17",1.98767967145791,0,1
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01707",2015,2015-04-13,NA,47.8781004598,30.206803233,1,2017,2017-04-08,NA,18.1984498906,18.4976245232,1,"SHRINK","15_17",1.98767967145791,0,1
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01708",2015,2015-04-13,NA,100.063949406,54.8784799099,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01709",2015,2015-04-13,NA,129.689850037,73.2039022811,2,2017,2017-04-08,NA,61.6384499189,50.78780289,3,"SHRINK","15_17",1.98767967145791,0,1
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01710",2015,2015-04-13,NA,9.44380021282,11.7459880527,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01711",2015,2015-04-13,NA,522.6739508721,302.4685927066,2,2017,2017-04-08,NA,75.30014962051,58.80415510897,4,"SHRINK","15_17",1.98767967145791,0,1
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01712",2015,2015-04-13,NA,9.96975003246,12.1712254942,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01713",2015,2015-04-13,NA,11.1033500549,12.0953703955,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01714",2015,2015-04-13,NA,25.2219001807,18.8804443223,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01715",2015,2015-04-13,NA,12.0271501024,28.0361101904,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01716",2015,2015-04-13,NA,11.4680501328,12.8639376533,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01717",2015,2015-04-13,NA,46.9937501614,29.0253624076,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01718",2015,2015-04-13,NA,150.182899727,54.8637504079,1,2017,2017-04-08,NA,39.3224499368,38.888630772,2,"SHRINK","15_17",1.98767967145791,0,1
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01719",2015,2015-04-13,NA,132.537699288,103.139876247,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01720",2015,2015-04-13,NA,4.54729998831,8.7287987453,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01721",2015,2015-04-13,NA,66.9452496641,45.7905567742,2,2017,2017-04-08,NA,39.69604945728,47.48567587351,3,"SHRINK","15_17",1.98767967145791,0,1
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01722",2015,2015-04-13,NA,211.6948002163,129.0896664447,2,2017,2017-04-08,NA,24.64155019851,34.0584284592,4,"SHRINK","15_17",1.98767967145791,0,1
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01723",2015,2015-04-13,NA,14.4782999727,14.4038539927,1,2017,2017-04-08,NA,13.4873499703,15.7034794636,1,"SHRINK","15_17",1.98767967145791,0,1
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01724",2015,2015-04-13,NA,38.4247999677,26.5615560703,1,2017,2017-04-08,NA,6.29174993825,18.43483393872,2,"SHRINK","15_17",1.98767967145791,0,1
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01725",2015,2015-04-13,NA,29.0278500902,25.9073769633,1,2017,2017-04-08,NA,6.72385007022,12.2255416134,1,"SHRINK","15_17",1.98767967145791,0,1
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01726",2015,2015-04-13,NA,5.99610010173,10.864676148,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01727",2015,2015-04-13,NA,30.2835502562,20.4403757169,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01728",2015,2015-04-13,NA,168.899500432,89.0961696929,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01729",2015,2015-04-13,NA,21.5222000307,17.3472354956,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01730",2015,2015-04-13,NA,26.3188502229,19.8380029246,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01731",2015,2015-04-13,NA,15.1338998957,15.662080729,1,2017,2017-04-08,NA,5.55529997184,8.66599580443,1,"SHRINK","15_17",1.98767967145791,0,1
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01732",2015,2015-04-13,NA,38.485399983,31.7965277444,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01733",2015,2015-04-13,NA,218.234049826,91.5140644684,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01734",2015,2015-04-13,NA,339.621950665,144.588414077,1,2017,2017-04-08,NA,0.91785007514,5.67283613568,2,"SHRINK","15_17",1.98767967145791,0,1
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01735",2015,2015-04-13,NA,164.297649847,81.1384456775,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01736",2015,2015-04-13,NA,120.444649876,44.8269904659,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01737",2015,2015-04-13,NA,237.93765021435,83.7015781204,2,2017,2017-04-08,NA,56.94339973318,64.9135771653,3,"SHRINK","15_17",1.98767967145791,0,1
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01738",2015,2015-04-13,NA,7.91920007847,10.3757344863,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01739",2015,2015-04-13,NA,955.2999518404,368.8046882998,2,2017,2017-04-08,NA,975.05375104306,566.27682171446,14,"GROWTH","15_17",1.98767967145791,0,1
"HAW","SIO-HAW-K08","POCS","HAW_SIO_K08_01740",2015,2015-04-13,NA,39.9600500272,33.0799464393,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","POCS","HAW_SIO_K08_01741",2015,2015-04-13,NA,200.772249806,112.815094844,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","MOSP","HAW_SIO_K08_01742",2015,2015-04-13,NA,94.8267500252,56.4322606561,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","MOSP","HAW_SIO_K08_01743",2015,2015-04-13,NA,4.48749999544,8.20184939919,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","MOSP","HAW_SIO_K08_01744",2015,2015-04-13,NA,23.6904501795,33.4074870298,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","MOSP","HAW_SIO_K08_01745",2015,2015-04-13,NA,9.08865016354,11.1334230121,1,2017,2017-04-08,NA,0,0,1,"MORT","15_17",1.98767967145791,1,0
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01746",2015,2015-04-13,NA,34.8875001312,45.2792753463,3,2017,2017-04-08,NA,17.8461997854,24.7758052866,2,"SHRINK","15_17",1.98767967145791,0,1
"HAW","SIO-HAW-K08","POSP","HAW_SIO_K08_01747",2015,2015-04-13,NA,23.369500129,21.1456915581,1,2017,2017-04-08,NA,36.7189503369,24.8154088075,1,"GROWTH","15_17",1.98767967145791,0,1
