"Site","Island","Island_Code","Latitude","Longitude","Date","DataorError","Error_Category","ColonyName","Spec_Code","Genus","Genus_Code","Shape_Length","Shape_Area","Surface_Area","nPatches"
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_055_0","MOSP","Montipora sp.","MOSP",0.293154196,0.004228515,0.005801881,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_056_0","MOSP","Montipora sp.","MOSP",0.519457389,0.002694695,0.002956346,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_057_0","MOSP","Montipora sp.","MOSP",0.413479485,0.00197684,0.002899124,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_058_0","MOSP","Montipora sp.","MOSP",0.058410988,0.00022715,0.000270936,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_059_0","MOSP","Montipora sp.","MOSP",0.193802074,0.001248165,0.001312138,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_060_0","MOSP","Montipora sp.","MOSP",0.113648001,0.00039109,0.000448188,2
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_061_0","MOSP","Montipora sp.","MOSP",0.17898574,0.00098917,0.001213669,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_062_0","MOSP","Montipora sp.","MOSP",0.063239412,0.00023194,0.000278445,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_063_0","PMEA","Pocillopora sp.","POCS",0.607619718,0.0152097,0.038955433,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_064_0","MOSP","Montipora sp.","MOSP",0.648947406,0.00579533,0.006330873,2
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_065_0","MOSP","Montipora sp.","MOSP",3.002902141,0.05092667,0.058834757,2
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_067_0","MOSP","Montipora sp.","MOSP",0.484458756,0.00982291,0.013259747,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_068_0","MOSP","Montipora sp.","MOSP",0.431407629,0.00546311,0.008717747,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_069_0","MOSP","Montipora sp.","MOSP",0.20576902,0.00129117,0.001683041,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_066_0","MOSP","Montipora sp.","MOSP",1.500939719,0.03868239,0.047643138,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_070_0","ACSP","Acropora sp.","ACSP",0.447696506,0.007668265,0.030752664,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_071_0","PMEA","Pocillopora sp.","POCS",0.499905723,0.01078319,0.040435863,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_072_0","PMEA","Pocillopora sp.","POCS",0.520436292,0.0122143,0.026566547,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_073_0","ACSP","Acropora sp.","ACSP",1.079225975,0.017373685,0.03369108,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_074_0","ACSP","Acropora sp.","ACSP",1.144800101,0.055852345,0.114086303,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_075_0","ACSP","Acropora sp.","ACSP",0.128137349,0.00092346,0.001517807,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_076_0","ACSP","Acropora sp.","ACSP",0.161720275,0.00156714,0.002078213,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_077_0","ACSP","Acropora sp.","ACSP",0.202482208,0.0016329,0.002192881,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_078_0","POSP","Porites sp.","POSP",0.516855442,0.01333976,0.023691212,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_079_0","ACSP","Acropora sp.","ACSP",0.127990287,0.00078083,0.000858777,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_080_0","PMEA","Pocillopora sp.","POCS",0.525698702,0.0076472,0.020698757,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_081_0","PGRA","Pocillopora sp.","POCS",0.630577194,0.007336745,0.017672726,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_082_0","PMEA","Pocillopora sp.","POCS",0.221986802,0.002179615,0.002799868,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_083_0","ACSP","Acropora sp.","ACSP",0.188088749,0.001944125,0.007643823,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_084_0","ACSP","Acropora sp.","ACSP",0.256086989,0.002506415,0.006653945,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_085_0","PLOB","Porites sp.","POSP",0.807544985,0.037970755,0.199966693,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_086_0","PMEA","Pocillopora sp.","POCS",0.682934456,0.01678168,0.033097206,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_088_0","ACSP","Acropora sp.","ACSP",0.144831395,0.00110584,0.001282196,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_087_0","ACSP","Acropora sp.","ACSP",0.26647312,0.004229645,0.006657539,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_089_0","PGRA","Pocillopora sp.","POCS",0.331866298,0.00507168,0.018681485,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_090_0","PMEA","Pocillopora sp.","POCS",0.838702533,0.02348746,0.050781772,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_091_0","PMEA","Pocillopora sp.","POCS",0.128669988,0.00112142,0.002140728,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_092_0","PMEA","Pocillopora sp.","POCS",0.712895855,0.024725355,0.048066272,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_093_0","ACSP","Acropora sp.","ACSP",0.258549587,0.00398355,0.00627122,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_094_0","ACSP","Acropora sp.","ACSP",0.15262874,0.0014662,0.002779946,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_095_0","PLUT","Porites sp.","POSP",0.158719027,0.00126058,0.002675022,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_096_0","PMEA","Pocillopora sp.","POCS",0.704499934,0.02235696,0.042232708,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_097_0","ACSP","Acropora sp.","ACSP",0.159132804,0.00126309,0.003425373,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_098_0","PMEA","Pocillopora sp.","POCS",0.193646661,0.00241489,0.004114521,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_099_0","PLUT","Porites sp.","POSP",0.22764158,0.00201716,0.004375869,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_100_0","PGRA","Pocillopora sp.","POCS",1.108752436,0.025617575,0.100323959,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_101_0","ACSP","Acropora sp.","ACSP",0.199748878,0.00267961,0.010551686,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_103_0","MOSP","Montipora sp.","MOSP",1.915074858,0.03258735,0.04252413,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_105_0","MOSP","Montipora sp.","MOSP",0.066334653,0.00026892,0.000350861,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_104_0","MOSP","Montipora sp.","MOSP",0.106917436,0.00048516,0.000585897,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_106_0","MOSP","Montipora sp.","MOSP",2.478251408,0.03597555,0.048920132,2
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_108_0","PMEA","Pocillopora sp.","POCS",0.560924517,0.00866932,0.015781092,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_109_0","MOSP","Montipora sp.","MOSP",0.54176388,0.00349475,0.004346438,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_110_0","MOSP","Montipora sp.","MOSP",0.574659747,0.00383218,0.006501999,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_112_0","MOSP","Montipora sp.","MOSP",0.11328475,0.00072818,0.000800779,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_113_0","MOSP","Montipora sp.","MOSP",0.473984048,0.00441482,0.004908619,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_114_0","MOSP","Montipora sp.","MOSP",0.10122617,0.000456125,0.000511709,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_115_0","MOSP","Montipora sp.","MOSP",0.159257169,0.0006298,0.000692263,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_116_0","PLOB","Porites sp.","POSP",0.196313637,0.002352745,0.00351648,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_117_0","MOSP","Montipora sp.","MOSP",0.317650068,0.00284385,0.003503702,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_111_0","MOSP","Montipora sp.","MOSP",1.287278086,0.01037137,0.013268769,2
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_118_0","MOSP","Montipora sp.","MOSP",0.034751434,4.15e-05,4.43808e-05,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_119_0","ACSP","Acropora sp.","ACSP",0.225528185,0.00280985,0.005775142,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_120_0","MOSP","Montipora sp.","MOSP",3.110382,0.023279365,0.029028516,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_121_0","MOSP","Montipora sp.","MOSP",0.320801156,0.001959895,0.002475887,2
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_122_0","MOSP","Montipora sp.","MOSP",0.56258201,0.00455766,0.007841073,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_123_0","MOSP","Montipora sp.","MOSP",1.737423704,0.0123139,0.0176925,4
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_124_0","MOSP","Montipora sp.","MOSP",0.066382011,0.00023388,0.00028355,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_125_0","ACSP","Acropora sp.","ACSP",0.321481432,0.00370013,0.00722006,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_126_0","ACSP","Acropora sp.","ACSP",0.230927549,0.002680125,0.006025281,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_127_0","MOSP","Montipora sp.","MOSP",0.848772685,0.00668408,0.009190052,3
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_128_0","ACSP","Acropora sp.","ACSP",0.186017172,0.00175682,0.004596837,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_129_0","MOSP","Montipora sp.","MOSP",0.691962373,0.00410288,0.009819618,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_130_0","MOSP","Montipora sp.","MOSP",0.057582558,0.00023355,0.000273431,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_131_0","MOSP","Montipora sp.","MOSP",0.07130993,0.00024916,0.000416818,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_132_0","MOSP","Montipora sp.","MOSP",0.053776452,0.0001514,0.0001922,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_133_0","MOSP","Montipora sp.","MOSP",0.097606921,0.00052026,0.000603838,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_134_0","MOSP","Montipora sp.","MOSP",0.050624652,0.00012947,0.000177135,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_135_0","MOSP","Montipora sp.","MOSP",0.099991699,0.00042145,0.000479003,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_136_0","MOSP","Montipora sp.","MOSP",0.176259022,0.00089731,0.002270298,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_137_0","MOSP","Montipora sp.","MOSP",0.285439364,0.00171889,0.002677807,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_138_0","MOSP","Montipora sp.","MOSP",0.349129687,0.00189077,0.002564589,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_139_0","MOSP","Montipora sp.","MOSP",0.124182393,0.00063567,0.00076065,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_140_0","MOSP","Montipora sp.","MOSP",0.395021424,0.00326089,0.009899188,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_143_0","MOSP","Montipora sp.","MOSP",0.37063521,0.00238194,0.00291317,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_144_0","MOSP","Montipora sp.","MOSP",0.566868406,0.004596305,0.005300364,3
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_145_0","MOSP","Montipora sp.","MOSP",0.133648871,0.00078421,0.001189324,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_146_0","MOSP","Montipora sp.","MOSP",1.296349521,0.011686845,0.018757503,2
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_147_0","MOSP","Montipora sp.","MOSP",0.410746712,0.00552323,0.009270334,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_148_0","MOSP","Montipora sp.","MOSP",0.14926188,0.00106625,0.001191336,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_149_0","MOSP","Montipora sp.","MOSP",0.761597207,0.005933065,0.006483895,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_151_0","MOSP","Montipora sp.","MOSP",0.150900163,0.00076031,0.002232799,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_150_0","MOSP","Montipora sp.","MOSP",0.446912725,0.003300745,0.003956881,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_152_0","PLOB","Porites sp.","POSP",0.38498587,0.006234605,0.01045009,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_153_0","PLOB","Porites sp.","POSP",1.160255212,0.02950766,0.039366463,2
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_164_0","ACSP","Acropora sp.","ACSP",1.693435986,0.106716085,0.131765624,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_165_0","PMEA","Pocillopora sp.","POCS",0.923402117,0.02379873,0.049057793,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_166_0","ACSP","Acropora sp.","ACSP",0.122897762,0.00072973,0.00096444,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_167_0","ACSP","Acropora sp.","ACSP",0.177740451,0.00133593,0.001691393,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_168_0","ACSP","Acropora sp.","ACSP",0.342666701,0.0050682,0.008047352,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_169_0","ACSP","Acropora sp.","ACSP",0.320742368,0.005704345,0.012196869,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_170_0","PMEA","Pocillopora sp.","POCS",0.30743094,0.00395891,0.00929662,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_171_0","ACSP","Acropora sp.","ACSP",0.438244986,0.00734265,0.012955563,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_172_0","ACSP","Acropora sp.","ACSP",0.150399764,0.00139365,0.002337007,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_173_0","ACSP","Acropora sp.","ACSP",0.117259377,0.00083268,0.002014381,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_174_0","PMEA","Pocillopora sp.","POCS",1.085897281,0.028748165,0.075193716,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_188_0","ACSP","Acropora sp.","ACSP",0.729810534,0.01629718,0.041201914,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_190_0","ACSP","Acropora sp.","ACSP",0.149092857,0.00113783,0.002732468,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_206_0","ACSP","Acropora sp.","ACSP",0.428001674,0.00792402,0.014365657,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_207_0","PMEA","Pocillopora sp.","POCS",1.011745896,0.026451655,0.052848933,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_209_0","PMEA","Pocillopora sp.","POCS",0.341533286,0.005925815,0.013829488,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_210_0","ACSP","Acropora sp.","ACSP",0.188255561,0.0024118,0.004030805,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_211_0","PMEA","Pocillopora sp.","POCS",0.645286525,0.01939417,0.044312764,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_212_0","PMEA","Pocillopora sp.","POCS",0.550768813,0.015110485,0.031192249,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_214_0","ACSP","Acropora sp.","ACSP",0.299275188,0.00488093,0.009139152,1
"OCC_OFU_002","Ofu & Olosega","OFU",-14.157622,-169.674219,2018-07-09,"DATA","Growth Data","OCC_OFU_002_215_0","ACSP","Acropora sp.","ACSP",0.254800603,0.00358981,0.007775484,1
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_025_0","PMEA","Pocillopora sp.","POCS",0.584208103,0.01990425,0.036741846,1
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_026_0","ACSP","Acropora sp.","ACSP",0.499910351,0.01110221,0.023785103,1
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_028_0","POSP","Porites sp.","POSP",0.324696977,0.004652385,0.005629764,1
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_029_0","ACSP","Acropora sp.","ACSP",0.269946423,0.002822095,0.004878208,1
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_030_0","MOSP","Montipora sp.","MOSP",0.833453867,0.0095624,0.019315048,1
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_031_0","PGRA","Pocillopora sp.","POCS",0.575212986,0.01447037,0.040805315,1
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_032_0","PGRA","Pocillopora sp.","POCS",0.340387583,0.00406453,0.014905574,1
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_033_0","ACSP","Acropora sp.","ACSP",0.585196645,0.01295133,0.028874697,1
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_034_0","PLOB","Porites sp.","POSP",0.194944563,0.001305765,0.001846798,1
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_027_0","MOSP","Montipora sp.","MOSP",1.895841557,0.08543631,0.125769788,1
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_036_0","MOSP","Montipora sp.","MOSP",1.465525453,0.020525715,0.047481724,1
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_037_0","MOSP","Montipora sp.","MOSP",0.737872647,0.01137709,0.016186305,1
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_038_0","MOSP","Montipora sp.","MOSP",0.364244864,0.00483444,0.005818571,1
